# x average std
1.140000000000000000e+05 1.713002799999999992e-01 2.761304171766667398e-02
1.150000000000000000e+05 1.666591799999999901e-01 3.990697522280534787e-02
1.160000000000000000e+05 1.624276199999999948e-01 3.946744625016419816e-02
1.170000000000000000e+05 1.663660599999999823e-01 3.794058104075898052e-02
1.180000000000000000e+05 1.691423400000000021e-01 3.546637307228355657e-02
1.190000000000000000e+05 1.676001199999999913e-01 3.395718614334232444e-02
1.200000000000000000e+05 1.717173399999999961e-01 3.069398913393956221e-02
1.210000000000000000e+05 1.763158399999999737e-01 3.155618042961473579e-02
1.220000000000000000e+05 1.770270999999999928e-01 3.368343269211141605e-02
1.230000000000000000e+05 1.848226599999999720e-01 4.076161372215776624e-02
1.240000000000000000e+05 1.729729199999999745e-01 3.270941924090979558e-02
1.250000000000000000e+05 1.739213999999999760e-01 3.813142962218961374e-02
1.260000000000000000e+05 1.804394800000000132e-01 3.957683005403034998e-02
1.270000000000000000e+05 1.748761199999999960e-01 3.335268486754252443e-02
1.280000000000000000e+05 1.778262399999999688e-01 3.329633254811105447e-02
1.290000000000000000e+05 1.726999800000000029e-01 3.674522043190923265e-02
1.300000000000000000e+05 1.719192999999999971e-01 3.804196043986166065e-02
1.310000000000000000e+05 1.715456200000000098e-01 3.970736351325279689e-02
1.320000000000000000e+05 1.679209399999999630e-01 4.074619869821477502e-02
1.330000000000000000e+05 1.696663399999999988e-01 4.138850938869868823e-02
1.340000000000000000e+05 1.704168399999999584e-01 4.005746236693483175e-02
1.350000000000000000e+05 1.754810400000000048e-01 3.876511508795504879e-02
1.360000000000000000e+05 1.752302800000000160e-01 3.549067589936263922e-02
1.370000000000000000e+05 1.683536200000000094e-01 3.909233098772187109e-02
1.380000000000000000e+05 1.701580399999999826e-01 3.831417863755400693e-02
1.390000000000000000e+05 1.696655199999999586e-01 3.818394382598004622e-02
1.400000000000000000e+05 1.741586999999999719e-01 4.092507860718167662e-02
1.410000000000000000e+05 1.792014599999999791e-01 3.829527996161406767e-02
1.420000000000000000e+05 1.786247799999999830e-01 3.786992451027067913e-02
1.430000000000000000e+05 1.797380399999999878e-01 4.199666811334441807e-02
1.440000000000000000e+05 1.766951800000000072e-01 3.146053577378490201e-02
1.450000000000000000e+05 1.741920799999999714e-01 3.770524433027321043e-02
1.460000000000000000e+05 1.712079999999999991e-01 3.682142321154900644e-02
1.470000000000000000e+05 1.850074800000000019e-01 4.288173096139660107e-02
1.480000000000000000e+05 1.724181399999999698e-01 3.783638438723235103e-02
1.490000000000000000e+05 1.750768199999999664e-01 3.629555457360583715e-02
1.500000000000000000e+05 1.707077599999999584e-01 3.568814788181644965e-02
